gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerType,NumInternetServices
Female,0,Yes,No,-0.7073092726148122,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.7772771994499564,-0.39224301781793286,Yes,Both,-0.02051759347843376
Male,0,No,No,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.4809445899483886,-0.9967971661205813,Yes,Phone only,-1.102955128074755
Male,0,Yes,Yes,0.3513450196135517,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),-0.14827801518939496,0.10215557675502272,No,Both,0.5207011738197268
Female,0,No,Yes,0.4327799651695797,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.026975446663950194,0.20174554974051812,No,Both,0.5207011738197268
Male,1,Yes,No,-1.2773538915070082,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.3169921106616253,-0.9729308647318091,No,Both,-1.102955128074755
Female,1,No,No,-1.2773538915070082,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.19402786311528417,-0.9745631256400986,No,Both,-1.102955128074755
Female,0,Yes,Yes,-0.25941707205665826,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8653461875574706,0.036203413028194104,Yes,Both,-0.02051759347843376
Male,0,No,No,-0.4222869631687143,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.4848216917721718,-0.2423617627932504,Yes,Both,-0.5617363607765944
Male,0,Yes,No,1.5728692029539715,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.8570377924529882,1.8194263977545262,No,Both,2.1443574757142088
Male,0,No,No,-1.0330490548389242,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.5058697752618362,-0.9327640118399848,No,Phone only,-1.102955128074755
Female,1,No,No,-0.17798212650063028,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-0.010358656454985184,-0.18181370612765022,No,Both,0.5207011738197268
Male,1,No,No,-0.6665917998367983,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.16245596171825102,-0.5454549673987193,No,Both,-1.102955128074755
Male,0,No,No,-1.0330490548389242,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,-1.5042080962409397,-0.9489763330236701,No,Phone only,-1.102955128074755
Female,0,No,No,1.4914342573979436,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.5200477217906923,2.2832752442466595,No,Both,1.603138708416048
Female,0,No,Yes,-1.2773538915070082,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.3313934780677035,-0.994811983934824,No,Internet only,-1.102955128074755
Male,0,No,No,-1.1959189459509803,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.4200162099572087,-0.9147650266891179,No,Both,1.0619199411178875
Male,1,No,No,-0.46300443594672824,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0647476700650507,-0.1100383413225999,Yes,Both,0.5207011738197268
Female,0,Yes,No,1.4914342573979436,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6858848533006489,1.583586754086549,No,Both,-0.02051759347843376
Female,0,Yes,No,1.5728692029539715,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),-0.5703444864971061,0.4844134354125278,No,Internet only,1.0619199411178875
Female,0,Yes,Yes,1.4914342573979436,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.5075314542827327,-0.41183014871740564,No,Phone only,-1.102955128074755
Female,0,No,No,0.6363673290596497,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.2990444120114573,1.1762494271489758,No,Both,1.0619199411178875
Male,0,Yes,No,0.5956498562816357,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6177560134438919,0.7875728127575219,Yes,Both,-0.02051759347843376
Female,0,No,No,-1.2366364187289942,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.5105240417448321,-0.9587037257338812,Yes,Both,-1.102955128074755
Male,0,No,No,0.5142149107256077,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.4519188819339357,1.184476904429948,No,Both,1.603138708416048
Male,0,No,No,0.7585197473936917,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.5396570994617566,0.7967267083918476,No,Both,-0.5617363607765944
Female,0,Yes,No,-0.4222869631687143,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.4798366547094826,-0.23689148299249668,Yes,Both,1.0619199411178875
Male,0,No,No,1.6135866757319857,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.7274268288230613,1.740372031601699,No,Both,2.1443574757142088
Male,0,Yes,Yes,0.1884751285014957,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.9367983854560203,0.5009345627139975,No,Both,0.5207011738197268
Male,0,Yes,Yes,1.5728692029539715,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.850391076369402,1.784685709503772,No,Both,2.1443574757142088
Male,0,Yes,Yes,-1.0330490548389242,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,-0.533787548037383,-0.8556065975535478,Yes,Both,-0.5617363607765944
Female,0,No,No,1.3692818390639017,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),-1.3164383668796351,-0.2629855999452854,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,0.7585197473936917,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.38678262953927867,0.7440311501499101,No,Both,1.0619199411178875
Female,0,Yes,Yes,-0.09654718094460228,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),-1.5025464172200433,-0.7372676817025661,No,Phone only,-1.102955128074755
Female,0,No,No,0.06632271016745371,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.684223174279752,0.2721312870155381,No,Both,-0.5617363607765944
Male,0,Yes,Yes,1.2878468935078735,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,-1.3280701200259106,-0.3374299319111873,No,Phone only,-1.102955128074755
Male,1,Yes,No,1.3285643662858877,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.2757809057189067,1.990791735545072,No,Both,1.0619199411178875
Male,0,No,No,0.5956498562816357,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,1.1960203127158744,1.054116607565213,No,Both,1.0619199411178875
Female,0,No,No,-1.2773538915070082,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0248673735635347,-0.9635343357192243,Yes,Both,0.5207011738197268
Female,0,No,No,0.6770848018376636,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.16655648441925638,0.28876270221621675,Yes,Both,-0.02051759347843376
Female,0,Yes,Yes,1.4099993118419156,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),0.9750170029366396,1.774781856154827,No,Both,0.5207011738197268
Male,0,No,Yes,0.2699100740575237,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),-1.509193133303629,-0.661963104122836,No,Phone only,-1.102955128074755
Male,0,No,No,-0.7480267453928262,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.4909146640737678,-0.8805316627747238,No,Phone only,-1.102955128074755
Female,1,No,No,0.4327799651695797,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.4419488078085567,1.0238977231820174,Yes,Both,1.603138708416048
Male,1,No,No,0.9621071112837616,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.2059903868412534,1.4620936043181973,No,Both,0.5207011738197268
Female,0,No,No,-0.7480267453928262,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),-0.18815831169091085,-0.6647644167627381,No,Both,-0.02051759347843376
Female,0,No,No,-1.2773538915070082,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.21895304842873167,-0.9742322619424724,Yes,Both,-1.102955128074755
Male,0,Yes,Yes,-0.6665917998367983,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,-0.2961674480491834,-0.627288588611607,No,Both,-0.02051759347843376
Male,0,Yes,Yes,1.5321517301759575,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3721582889309034,2.326772791694588,No,Both,1.0619199411178875
Male,1,Yes,No,1.6135866757319857,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.6426811987573394,1.6331060208312749,No,Both,1.603138708416048
Female,0,Yes,Yes,-0.38156949039070026,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.35022569107955537,-0.25447137412637033,No,Both,-0.5617363607765944
Male,0,No,Yes,-0.46300443594672824,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.3313934780677035,-0.7996244599151896,No,Phone only,-1.102955128074755
Female,0,No,No,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.4826062689692852,-0.996819223700423,Yes,Phone only,-1.102955128074755
Male,0,No,Yes,-1.2773538915070082,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.16577931976004381,-0.9749381044974084,Yes,Both,-1.102955128074755
Female,1,Yes,No,-0.015112235388574289,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9451067805605029,0.28730690194666125,Yes,Both,-0.02051759347843376
Male,0,Yes,Yes,-0.6258743270587842,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.5346720623990668,-0.38772121395037434,Yes,Both,-0.5617363607765944
Female,0,No,No,-1.1552014731729663,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-1.03395293332723,-0.9448956807529466,Yes,Internet only,-0.02051759347843376
Female,0,No,No,0.1477576557234817,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,-0.29782912707008,-0.14921260312154558,No,Both,-0.5617363607765944
Female,0,No,No,0.7178022746156777,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),-0.8328897717987532,-0.1530726795938516,No,Internet only,0.5207011738197268
Female,0,Yes,Yes,0.6363673290596497,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),-1.1718722920616396,-0.3779276485006379,No,Internet only,-0.5617363607765944
Female,0,No,Yes,0.7178022746156777,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),-1.4826062689692852,-0.5774164005894132,No,Phone only,-1.102955128074755
Male,0,Yes,No,1.6135866757319857,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.4914684078557579,1.557779385671703,No,Both,1.603138708416048
Male,0,No,Yes,-0.9108966365048822,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-1.3280701200259106,-0.9069345858452971,No,Phone only,-1.102955128074755
Female,0,No,No,-0.5851568542807702,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.4992230591782503,-0.8329093478963884,No,Phone only,-1.102955128074755
Male,0,No,No,-1.2773538915070082,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.5047618400229301,-0.9704383582096917,Yes,Both,-0.5617363607765944
Female,0,No,No,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.5108548123245258,-0.9971942025577327,Yes,Phone only,-1.102955128074755
Male,0,No,No,-0.9516141092828962,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9733553239157432,-0.647647734805541,No,Both,0.5207011738197268
Male,0,No,No,-1.2366364187289942,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,0.8636845085365743,-0.928617186829736,No,Both,-0.02051759347843376
Female,0,Yes,No,0.31062754683553767,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.4682049015632068,0.3737064421867909,No,Both,-0.5617363607765944
Male,0,Yes,No,1.4914342573979436,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),1.154478337193462,2.0124081637899858,No,Both,0.5207011738197268
Female,0,Yes,No,0.1884751285014957,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,1.144508263068083,0.6506393570999459,Yes,Both,1.0619199411178875
Male,0,No,Yes,-0.5851568542807702,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.524701988273688,-0.3851625346887314,No,Both,-0.5617363607765944
Male,1,Yes,No,-0.8701791637268682,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18073443094811242,-0.6374791904984949,No,Both,-1.102955128074755
Female,0,Yes,No,-0.9923315820609102,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.6792381372170627,-0.728929916522385,Yes,Both,-0.5617363607765944
Female,0,No,No,-1.1959189459509803,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.34856401205865895,-0.898949741942584,Yes,Both,-1.102955128074755
Male,0,Yes,Yes,0.9213896385057476,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),-0.17652655854463528,0.38700716283136544,No,Both,-0.02051759347843376
Male,0,Yes,No,0.02560523738943971,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.9500918176231921,0.3583323090370921,No,Both,0.5207011738197268
Female,0,No,No,0.5549323835036216,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.6584134746046206,-0.04889473000127244,No,Both,-1.102955128074755
Male,0,No,No,0.06632271016745371,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),-1.2848664654826014,-0.573225460419481,No,Phone only,-1.102955128074755
Female,0,No,No,-1.1959189459509803,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.4809445899483886,-0.9766144805653812,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,-0.09654718094460228,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.446049330509562,-0.6916526065898296,No,Phone only,-1.102955128074755
Female,0,No,No,0.02560523738943971,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,-0.17818823756553193,-0.1442275900773104,No,Both,-0.02051759347843376
Male,0,Yes,Yes,0.5142149107256077,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),1.0049272253127768,0.921616725455829,No,Both,0.5207011738197268
Male,0,No,No,0.31062754683553767,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.09510428652070688,0.16206396360521208,No,Both,0.5207011738197268
Female,0,No,No,1.5728692029539715,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.790901402196822,2.7341983489515287,No,Both,2.1443574757142088
Male,0,No,No,-1.2773538915070082,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,-0.34601781867607845,-0.981731839088667,Yes,Both,-0.5617363607765944
Female,0,Yes,Yes,1.6135866757319857,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),-0.010358656454985184,0.9918260020921149,No,Internet only,2.1443574757142088
Female,0,Yes,Yes,-0.4222869631687143,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.5114085561065163,-0.21576032150410138,No,Both,-0.5617363607765944
Male,0,Yes,Yes,0.5549323835036216,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),-1.4809445899483886,-0.6326706380929937,No,Phone only,-1.102955128074755
Female,0,Yes,Yes,0.9213896385057476,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.4543577256140447,-0.47178265072727865,No,Phone only,-1.102955128074755
Male,0,No,No,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.4726361948439062,-0.9966868782213726,No,Phone only,-1.102955128074755
Female,0,No,No,-0.8294616909488542,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,0.36850416030941674,-0.6287664464610041,No,Both,0.5207011738197268
Male,0,No,No,-0.055829708166588284,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5213786302318951,0.06589291549518773,No,Both,-0.5617363607765944
Male,0,Yes,No,-1.114484000394952,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.323085082963221,-0.9614168080544163,Yes,Internet only,-1.102955128074755
Female,0,Yes,Yes,1.4099993118419156,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,0.35687240716314145,1.3012717896920074,No,Both,0.5207011738197268
Male,0,No,No,-1.2773538915070082,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6750302648135856,-0.9860992398973333,No,Both,-1.102955128074755
Male,0,Yes,No,0.31062754683553767,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,-0.7448207836912387,-0.24849376998925649,Yes,Internet only,0.5207011738197268
Male,0,Yes,Yes,0.3513450196135517,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.3253005057661078,0.32813548223373823,No,Both,1.0619199411178875
Male,0,No,No,-1.2773538915070082,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.35022569107955537,-0.9724897131349741,Yes,Both,-1.102955128074755
Male,0,No,No,0.7585197473936917,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,0.9982805092291908,1.128406536472223,Yes,Both,0.5207011738197268
Male,0,Yes,Yes,0.39206249239156565,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),-0.5520660172672447,-0.10915603812892996,No,Internet only,1.0619199411178875
Male,0,Yes,Yes,-0.38156949039070026,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,-1.4992230591782503,-0.8129692957194475,No,Phone only,-1.102955128074755
Female,1,No,No,-1.2773538915070082,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.19236618409438774,-0.9745851832199403,Yes,Both,-1.102955128074755
Female,0,No,No,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.4826062689692852,-0.996819223700423,No,Phone only,-1.102955128074755
Female,0,No,No,0.9621071112837616,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.3904367581607648,1.5944170257888477,No,Both,1.0619199411178875
Male,0,No,Yes,-0.7073092726148122,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.8719929036410567,-0.3748395873227931,No,Both,-0.02051759347843376
Male,0,Yes,Yes,-0.8294616909488542,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),-1.3081299717751527,-0.8676279785673009,No,Phone only,-1.102955128074755
Female,0,Yes,Yes,0.8806721657277337,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),0.17242603584362992,0.7023643818288466,No,Both,1.0619199411178875
Female,0,No,No,-1.0330490548389242,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.06940193654804658,-0.8036168818665462,No,Both,-0.02051759347843376
Female,0,Yes,Yes,0.02560523738943971,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),0.7108100386140963,0.2055615110531405,Yes,Both,-0.5617363607765944
Male,0,Yes,Yes,-0.6665917998367983,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.4826062689692852,-0.8551213307970293,No,Phone only,-1.102955128074755
Female,0,No,Yes,-0.46300443594672824,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,0.00293477571218654,-0.4159769737276544,No,Both,0.5207011738197268
Male,1,Yes,No,-0.09654718094460228,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,0.33527057989148673,-0.04322593198194306,No,Both,0.5207011738197268
Male,0,No,No,-1.1959189459509803,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.47396710328510905,-0.9405282799442803,No,Both,-0.5617363607765944
Male,0,No,No,-0.8701791637268682,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.2704650980765236,-0.6446479039470632,No,Both,-0.5617363607765944
Female,0,No,No,1.2064119479518456,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.6712605126922737,2.141224430065798,No,Both,2.1443574757142088
Male,0,No,No,-0.5851568542807702,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.5208248864499048,-0.8518347514006088,No,Phone only,-1.102955128074755
Male,0,No,Yes,-1.0737665276169381,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.5025464172200433,-0.9489763330236701,No,Phone only,-1.102955128074755
Female,0,No,No,0.5549323835036216,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.2076520658621497,1.0564105958687549,No,Both,0.5207011738197268
Male,0,No,No,-0.46300443594672824,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6426811987573394,-0.23922958645572204,No,Both,-0.5617363607765944
